2
9968
9968
9968
9064
9064
9064
5
9064
7475
9190
9190
7181
9064
9064
7366
9968
7574
7473
9968
9968
8367
6
601
601
5
7473
7776
7776
9968
1703
2003
1901
702
9968
7788
8792
9100
7379
7574
9892
6597
6196
5699
6497
6294
601
3101
3101
3101
2202
5
5
601
1703
1604
9100
5996
5996
9968
702
1101
9190
5897
5897
8792
7574
7574
6297
5099
5099
5299
9950
9950
9950
9950
3204
9686
5996
5796
5599
5099
5099
5099
5599
7661
3304
9747
9747
9747
2609
4983
4883
4883
4983
4882
4882
4882
4883
4683
4582
4682
4682
4582
3597
3299
3299
3299
6058
9862
9862
9862
9862
8344
5157
2883
2883
2883
2882
1740
9830
9830
9830
9830
5133
9720
9720
9720
5724
9616
9616
9836
7310
7811
7811
8606
6402
6506
7508
9525
9525
9525
6802
9116
9240
9240
9240
9153
8012
7202
7104
7406
6013
3658
2851
3960
3752
4457
4358
2746
2461
1357
1361
167
78
78
74
63
63
63
67
178
888
990
990
1090
988
1289
1290
1498
1500
1496
1688
1483
1483
1584
1586
1593
1599
1598
1593
1688
1789
1594
1593
1588
1178
477
979
1493
1499
1498
1587
1181
1082
1592
1494
1493
1493
1500
900
1000
1280
2667
2667
757
1371
1000
900
1000
1100
3168
2745
2745
3770
2200
100
100
100
100
2199
1239
5144
5154
5253
3765
1569
1569
1668
1668
2294
500
200
100
100
1698
1969
2367
1393
500
1598
7760
9968
9873
9968
1703
1703
601
9968
9968
7471
5995
5797
5897
3103
9747
9747
5697
4198
4198
4298
2702
2901
2901
2403
2302
2204
702
7466
6490
6793
7291
7776
5
302
5
7375
7178
7176
7672
7471
7471
7568
5
5
9064
7474
7485
7785
7574
204
202
5
6093
6098
6098
7290
5
704
803
1501
2204
2202
2103
7776
7393
7393
7484
7366
9064
9064
9064
7366
7382
6886
7284
9064
9064
7466
5699
5699
5799
701
1501
803
5
302
2702
2702
2302
7569
7569
9064
9064
7466
6299
5995
5994
7694
7366
5
6
6
6
9100
5099
5099
5099
5099
2202
9950
9950
9950
1713
7564
7965
122
718
519
122
122
122
6862
4792
4696
4696
4692
4880
5079
5079
5079
5100
3299
3100
3100
3100
3100
4773
9614
9614
9614
9614
9758
440
2489
2489
2489
2585
2742
4544
4952
8148
5122
5417
5006
5325
5325
5325
7103
9937
9937
9836
5115
9116
9116
7818
9804
9804
9804
9804
8431
9153
9153
9510
9438
4926
4823
6024
5816
5809
5910
5711
3249
3555
3156
2552
2857
1560
1560
1960
2260
2059
67
72
72
71
169
71
172
77
1396
900
798
900
1300
1299
1300
1000
1300
1299
1500
1600
1877
256
554
554
153
254
757
2473
2000
500
200
200
200
200
199
699
2196
1471
1069
1069
368
170
1271
771
676
1485
1688
1688
1384
1179
576
1681
1800
500
200
200
199
1800
882
1383
122
9968
9873
9968
1604
1604
6
9968
7471
7672
5994
5799
5897
2803
3103
3103
5298
4399
4399
4698
2702
2901
2901
2403
2302
1901
9064
7885
6791
7191
7686
7569
5
6
5
7375
7581
7378
7572
7366
7366
9064
6
9064
7366
7476
7679
7279
7672
5
6
5
6496
5897
5897
6491
601
1501
1203
1203
1901
2204
2103
7569
7595
7594
7282
8367
9064
9064
9064
8367
7473
8078
7378
7366
8367
7574
5699
5699
5799
5
803
802
302
1503
2403
2403
2002
9064
9064
5
5
7772
6398
6195
6398
7097
9968
6
302
302
302
6297
4999
4999
4999
5099
2901
9950
9950
9950
1212
7864
8670
122
116
122
122
1120
1120
5970
4795
4696
4696
4791
4879
4979
4979
4979
5000
3299
3100
3100
3100
3100
9469
9758
9758
9758
9758
9758
4270
2489
2489
2489
2585
4258
4952
4952
4645
5108
6123
6526
6531
5331
5325
7103
9937
9937
9836
5115
9116
9116
5512
9804
9804
9804
9804
9432
8945
8945
9153
8241
4932
5021
5720
5816
8405
7123
6039
4357
3859
3156
3356
2761
1560
1560
1658
1960
1658
67
172
71
169
169
72
77
79
1089
900
900
900
1099
1300
1099
1000
1300
1500
1500
1599
2074
256
756
256
254
757
2568
2472
2000
500
200
200
200
200
199
798
2195
1471
969
1069
368
1271
1172
771
1179
1687
1687
1687
1381
878
